"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"State"	"State Code"	"Age of Mother"	"Age of Mother Code"	Births
	"2009"	"2009"	"December"	"12"	"Washington"	"53"	"40-44 years"	"40-44"	197
	"2009"	"2009"	"December"	"12"	"Washington"	"53"	"45-49 years"	"45-49"	16
	"2009"	"2009"	"December"	"12"	"West Virginia"	"54"	"15-19 years"	"15-19"	251
	"2009"	"2009"	"December"	"12"	"West Virginia"	"54"	"20-24 years"	"20-24"	561
	"2009"	"2009"	"December"	"12"	"West Virginia"	"54"	"25-29 years"	"25-29"	475
	"2009"	"2009"	"December"	"12"	"West Virginia"	"54"	"30-34 years"	"30-34"	291
	"2009"	"2009"	"December"	"12"	"West Virginia"	"54"	"35-39 years"	"35-39"	130
	"2009"	"2009"	"December"	"12"	"West Virginia"	"54"	"40-44 years"	"40-44"	25
	"2009"	"2009"	"December"	"12"	"Wisconsin"	"55"	"15-19 years"	"15-19"	455
	"2009"	"2009"	"December"	"12"	"Wisconsin"	"55"	"20-24 years"	"20-24"	1273
	"2009"	"2009"	"December"	"12"	"Wisconsin"	"55"	"25-29 years"	"25-29"	1798
	"2009"	"2009"	"December"	"12"	"Wisconsin"	"55"	"30-34 years"	"30-34"	1319
	"2009"	"2009"	"December"	"12"	"Wisconsin"	"55"	"35-39 years"	"35-39"	585
	"2009"	"2009"	"December"	"12"	"Wisconsin"	"55"	"40-44 years"	"40-44"	119
	"2009"	"2009"	"December"	"12"	"Wyoming"	"56"	"15-19 years"	"15-19"	63
	"2009"	"2009"	"December"	"12"	"Wyoming"	"56"	"20-24 years"	"20-24"	182
	"2009"	"2009"	"December"	"12"	"Wyoming"	"56"	"25-29 years"	"25-29"	192
	"2009"	"2009"	"December"	"12"	"Wyoming"	"56"	"30-34 years"	"30-34"	129
	"2009"	"2009"	"December"	"12"	"Wyoming"	"56"	"35-39 years"	"35-39"	43
	"2009"	"2009"	"December"	"12"	"Wyoming"	"56"	"40-44 years"	"40-44"	14
	"2010"	"2010"	"January"	"1"	"Alabama"	"01"	"Under 15 years"	"15"	12
	"2010"	"2010"	"January"	"1"	"Alabama"	"01"	"15-19 years"	"15-19"	665
	"2010"	"2010"	"January"	"1"	"Alabama"	"01"	"20-24 years"	"20-24"	1486
	"2010"	"2010"	"January"	"1"	"Alabama"	"01"	"25-29 years"	"25-29"	1402
	"2010"	"2010"	"January"	"1"	"Alabama"	"01"	"30-34 years"	"30-34"	915
	"2010"	"2010"	"January"	"1"	"Alabama"	"01"	"35-39 years"	"35-39"	371
	"2010"	"2010"	"January"	"1"	"Alabama"	"01"	"40-44 years"	"40-44"	66
	"2010"	"2010"	"January"	"1"	"Alaska"	"02"	"15-19 years"	"15-19"	87
	"2010"	"2010"	"January"	"1"	"Alaska"	"02"	"20-24 years"	"20-24"	265
	"2010"	"2010"	"January"	"1"	"Alaska"	"02"	"25-29 years"	"25-29"	284
	"2010"	"2010"	"January"	"1"	"Alaska"	"02"	"30-34 years"	"30-34"	197
	"2010"	"2010"	"January"	"1"	"Alaska"	"02"	"35-39 years"	"35-39"	68
	"2010"	"2010"	"January"	"1"	"Alaska"	"02"	"40-44 years"	"40-44"	23
	"2010"	"2010"	"January"	"1"	"Arizona"	"04"	"15-19 years"	"15-19"	807
	"2010"	"2010"	"January"	"1"	"Arizona"	"04"	"20-24 years"	"20-24"	1954
	"2010"	"2010"	"January"	"1"	"Arizona"	"04"	"25-29 years"	"25-29"	2103
	"2010"	"2010"	"January"	"1"	"Arizona"	"04"	"30-34 years"	"30-34"	1563
	"2010"	"2010"	"January"	"1"	"Arizona"	"04"	"35-39 years"	"35-39"	762
	"2010"	"2010"	"January"	"1"	"Arizona"	"04"	"40-44 years"	"40-44"	162
	"2010"	"2010"	"January"	"1"	"Arkansas"	"05"	"15-19 years"	"15-19"	428
	"2010"	"2010"	"January"	"1"	"Arkansas"	"05"	"20-24 years"	"20-24"	1091
	"2010"	"2010"	"January"	"1"	"Arkansas"	"05"	"25-29 years"	"25-29"	782
	"2010"	"2010"	"January"	"1"	"Arkansas"	"05"	"30-34 years"	"30-34"	515
	"2010"	"2010"	"January"	"1"	"Arkansas"	"05"	"35-39 years"	"35-39"	209
	"2010"	"2010"	"January"	"1"	"Arkansas"	"05"	"40-44 years"	"40-44"	34
	"2010"	"2010"	"January"	"1"	"California"	"06"	"Under 15 years"	"15"	35
	"2010"	"2010"	"January"	"1"	"California"	"06"	"15-19 years"	"15-19"	3741
	"2010"	"2010"	"January"	"1"	"California"	"06"	"20-24 years"	"20-24"	9061
	"2010"	"2010"	"January"	"1"	"California"	"06"	"25-29 years"	"25-29"	11186
	"2010"	"2010"	"January"	"1"	"California"	"06"	"30-34 years"	"30-34"	10317
	"2010"	"2010"	"January"	"1"	"California"	"06"	"35-39 years"	"35-39"	5957
	"2010"	"2010"	"January"	"1"	"California"	"06"	"40-44 years"	"40-44"	1520
	"2010"	"2010"	"January"	"1"	"California"	"06"	"45-49 years"	"45-49"	108
	"2010"	"2010"	"January"	"1"	"Colorado"	"08"	"15-19 years"	"15-19"	493
	"2010"	"2010"	"January"	"1"	"Colorado"	"08"	"20-24 years"	"20-24"	1254
	"2010"	"2010"	"January"	"1"	"Colorado"	"08"	"25-29 years"	"25-29"	1393
	"2010"	"2010"	"January"	"1"	"Colorado"	"08"	"30-34 years"	"30-34"	1265
	"2010"	"2010"	"January"	"1"	"Colorado"	"08"	"35-39 years"	"35-39"	679
	"2010"	"2010"	"January"	"1"	"Colorado"	"08"	"40-44 years"	"40-44"	164
	"2010"	"2010"	"January"	"1"	"Connecticut"	"09"	"15-19 years"	"15-19"	197
	"2010"	"2010"	"January"	"1"	"Connecticut"	"09"	"20-24 years"	"20-24"	562
	"2010"	"2010"	"January"	"1"	"Connecticut"	"09"	"25-29 years"	"25-29"	746
	"2010"	"2010"	"January"	"1"	"Connecticut"	"09"	"30-34 years"	"30-34"	841
	"2010"	"2010"	"January"	"1"	"Connecticut"	"09"	"35-39 years"	"35-39"	522
	"2010"	"2010"	"January"	"1"	"Connecticut"	"09"	"40-44 years"	"40-44"	96
	"2010"	"2010"	"January"	"1"	"Connecticut"	"09"	"45-49 years"	"45-49"	12
	"2010"	"2010"	"January"	"1"	"Delaware"	"10"	"15-19 years"	"15-19"	91
	"2010"	"2010"	"January"	"1"	"Delaware"	"10"	"20-24 years"	"20-24"	246
	"2010"	"2010"	"January"	"1"	"Delaware"	"10"	"25-29 years"	"25-29"	262
	"2010"	"2010"	"January"	"1"	"Delaware"	"10"	"30-34 years"	"30-34"	202
	"2010"	"2010"	"January"	"1"	"Delaware"	"10"	"35-39 years"	"35-39"	94
	"2010"	"2010"	"January"	"1"	"Delaware"	"10"	"40-44 years"	"40-44"	25
	"2010"	"2010"	"January"	"1"	"District of Columbia"	"11"	"15-19 years"	"15-19"	86
	"2010"	"2010"	"January"	"1"	"District of Columbia"	"11"	"20-24 years"	"20-24"	175
	"2010"	"2010"	"January"	"1"	"District of Columbia"	"11"	"25-29 years"	"25-29"	172
	"2010"	"2010"	"January"	"1"	"District of Columbia"	"11"	"30-34 years"	"30-34"	195
	"2010"	"2010"	"January"	"1"	"District of Columbia"	"11"	"35-39 years"	"35-39"	121
	"2010"	"2010"	"January"	"1"	"District of Columbia"	"11"	"40-44 years"	"40-44"	24
	"2010"	"2010"	"January"	"1"	"Florida"	"12"	"Under 15 years"	"15"	22
	"2010"	"2010"	"January"	"1"	"Florida"	"12"	"15-19 years"	"15-19"	1760
	"2010"	"2010"	"January"	"1"	"Florida"	"12"	"20-24 years"	"20-24"	4488
	"2010"	"2010"	"January"	"1"	"Florida"	"12"	"25-29 years"	"25-29"	5021
	"2010"	"2010"	"January"	"1"	"Florida"	"12"	"30-34 years"	"30-34"	3903
	"2010"	"2010"	"January"	"1"	"Florida"	"12"	"35-39 years"	"35-39"	2073
	"2010"	"2010"	"January"	"1"	"Florida"	"12"	"40-44 years"	"40-44"	523
	"2010"	"2010"	"January"	"1"	"Florida"	"12"	"45-49 years"	"45-49"	29
	"2010"	"2010"	"January"	"1"	"Georgia"	"13"	"Under 15 years"	"15"	13
	"2010"	"2010"	"January"	"1"	"Georgia"	"13"	"15-19 years"	"15-19"	1308
	"2010"	"2010"	"January"	"1"	"Georgia"	"13"	"20-24 years"	"20-24"	2963
	"2010"	"2010"	"January"	"1"	"Georgia"	"13"	"25-29 years"	"25-29"	3111
	"2010"	"2010"	"January"	"1"	"Georgia"	"13"	"30-34 years"	"30-34"	2385
	"2010"	"2010"	"January"	"1"	"Georgia"	"13"	"35-39 years"	"35-39"	1167
	"2010"	"2010"	"January"	"1"	"Georgia"	"13"	"40-44 years"	"40-44"	280
	"2010"	"2010"	"January"	"1"	"Georgia"	"13"	"45-49 years"	"45-49"	14
	"2010"	"2010"	"January"	"1"	"Hawaii"	"15"	"15-19 years"	"15-19"	113
	"2010"	"2010"	"January"	"1"	"Hawaii"	"15"	"20-24 years"	"20-24"	359
	"2010"	"2010"	"January"	"1"	"Hawaii"	"15"	"25-29 years"	"25-29"	471
	"2010"	"2010"	"January"	"1"	"Hawaii"	"15"	"30-34 years"	"30-34"	361
	"2010"	"2010"	"January"	"1"	"Hawaii"	"15"	"35-39 years"	"35-39"	211
	"2010"	"2010"	"January"	"1"	"Hawaii"	"15"	"40-44 years"	"40-44"	56
	"2010"	"2010"	"January"	"1"	"Idaho"	"16"	"15-19 years"	"15-19"	144
	"2010"	"2010"	"January"	"1"	"Idaho"	"16"	"20-24 years"	"20-24"	544
	"2010"	"2010"	"January"	"1"	"Idaho"	"16"	"25-29 years"	"25-29"	575
	"2010"	"2010"	"January"	"1"	"Idaho"	"16"	"30-34 years"	"30-34"	395
	"2010"	"2010"	"January"	"1"	"Idaho"	"16"	"35-39 years"	"35-39"	131
	"2010"	"2010"	"January"	"1"	"Idaho"	"16"	"40-44 years"	"40-44"	29
	"2010"	"2010"	"January"	"1"	"Illinois"	"17"	"Under 15 years"	"15"	15
	"2010"	"2010"	"January"	"1"	"Illinois"	"17"	"15-19 years"	"15-19"	1265
	"2010"	"2010"	"January"	"1"	"Illinois"	"17"	"20-24 years"	"20-24"	2905
	"2010"	"2010"	"January"	"1"	"Illinois"	"17"	"25-29 years"	"25-29"	3609
	"2010"	"2010"	"January"	"1"	"Illinois"	"17"	"30-34 years"	"30-34"	3311
	"2010"	"2010"	"January"	"1"	"Illinois"	"17"	"35-39 years"	"35-39"	1621
	"2010"	"2010"	"January"	"1"	"Illinois"	"17"	"40-44 years"	"40-44"	394
	"2010"	"2010"	"January"	"1"	"Illinois"	"17"	"45-49 years"	"45-49"	35
	"2010"	"2010"	"January"	"1"	"Indiana"	"18"	"15-19 years"	"15-19"	755
	"2010"	"2010"	"January"	"1"	"Indiana"	"18"	"20-24 years"	"20-24"	1916
	"2010"	"2010"	"January"	"1"	"Indiana"	"18"	"25-29 years"	"25-29"	1985
	"2010"	"2010"	"January"	"1"	"Indiana"	"18"	"30-34 years"	"30-34"	1389
	"2010"	"2010"	"January"	"1"	"Indiana"	"18"	"35-39 years"	"35-39"	607
	"2010"	"2010"	"January"	"1"	"Indiana"	"18"	"40-44 years"	"40-44"	87
	"2010"	"2010"	"January"	"1"	"Iowa"	"19"	"15-19 years"	"15-19"	256
	"2010"	"2010"	"January"	"1"	"Iowa"	"19"	"20-24 years"	"20-24"	773
	"2010"	"2010"	"January"	"1"	"Iowa"	"19"	"25-29 years"	"25-29"	989
	"2010"	"2010"	"January"	"1"	"Iowa"	"19"	"30-34 years"	"30-34"	678
	"2010"	"2010"	"January"	"1"	"Iowa"	"19"	"35-39 years"	"35-39"	275
	"2010"	"2010"	"January"	"1"	"Iowa"	"19"	"40-44 years"	"40-44"	58
	"2010"	"2010"	"January"	"1"	"Kansas"	"20"	"15-19 years"	"15-19"	338
	"2010"	"2010"	"January"	"1"	"Kansas"	"20"	"20-24 years"	"20-24"	903
	"2010"	"2010"	"January"	"1"	"Kansas"	"20"	"25-29 years"	"25-29"	988
	"2010"	"2010"	"January"	"1"	"Kansas"	"20"	"30-34 years"	"30-34"	657
	"2010"	"2010"	"January"	"1"	"Kansas"	"20"	"35-39 years"	"35-39"	269
	"2010"	"2010"	"January"	"1"	"Kansas"	"20"	"40-44 years"	"40-44"	69
	"2010"	"2010"	"January"	"1"	"Kentucky"	"21"	"15-19 years"	"15-19"	571
	"2010"	"2010"	"January"	"1"	"Kentucky"	"21"	"20-24 years"	"20-24"	1391
	"2010"	"2010"	"January"	"1"	"Kentucky"	"21"	"25-29 years"	"25-29"	1312
	"2010"	"2010"	"January"	"1"	"Kentucky"	"21"	"30-34 years"	"30-34"	822
	"2010"	"2010"	"January"	"1"	"Kentucky"	"21"	"35-39 years"	"35-39"	352
	"2010"	"2010"	"January"	"1"	"Kentucky"	"21"	"40-44 years"	"40-44"	81
	"2010"	"2010"	"January"	"1"	"Louisiana"	"22"	"Under 15 years"	"15"	12
	"2010"	"2010"	"January"	"1"	"Louisiana"	"22"	"15-19 years"	"15-19"	655
	"2010"	"2010"	"January"	"1"	"Louisiana"	"22"	"20-24 years"	"20-24"	1618
	"2010"	"2010"	"January"	"1"	"Louisiana"	"22"	"25-29 years"	"25-29"	1432
	"2010"	"2010"	"January"	"1"	"Louisiana"	"22"	"30-34 years"	"30-34"	880
	"2010"	"2010"	"January"	"1"	"Louisiana"	"22"	"35-39 years"	"35-39"	366
	"2010"	"2010"	"January"	"1"	"Louisiana"	"22"	"40-44 years"	"40-44"	74
	"2010"	"2010"	"January"	"1"	"Maine"	"23"	"15-19 years"	"15-19"	85
	"2010"	"2010"	"January"	"1"	"Maine"	"23"	"20-24 years"	"20-24"	264
	"2010"	"2010"	"January"	"1"	"Maine"	"23"	"25-29 years"	"25-29"	295
	"2010"	"2010"	"January"	"1"	"Maine"	"23"	"30-34 years"	"30-34"	249
	"2010"	"2010"	"January"	"1"	"Maine"	"23"	"35-39 years"	"35-39"	129
	"2010"	"2010"	"January"	"1"	"Maine"	"23"	"40-44 years"	"40-44"	30
	"2010"	"2010"	"January"	"1"	"Maryland"	"24"	"15-19 years"	"15-19"	484
	"2010"	"2010"	"January"	"1"	"Maryland"	"24"	"20-24 years"	"20-24"	1216
	"2010"	"2010"	"January"	"1"	"Maryland"	"24"	"25-29 years"	"25-29"	1669
	"2010"	"2010"	"January"	"1"	"Maryland"	"24"	"30-34 years"	"30-34"	1521
	"2010"	"2010"	"January"	"1"	"Maryland"	"24"	"35-39 years"	"35-39"	808
	"2010"	"2010"	"January"	"1"	"Maryland"	"24"	"40-44 years"	"40-44"	201
	"2010"	"2010"	"January"	"1"	"Maryland"	"24"	"45-49 years"	"45-49"	18
	"2010"	"2010"	"January"	"1"	"Massachusetts"	"25"	"15-19 years"	"15-19"	332
	"2010"	"2010"	"January"	"1"	"Massachusetts"	"25"	"20-24 years"	"20-24"	940
	"2010"	"2010"	"January"	"1"	"Massachusetts"	"25"	"25-29 years"	"25-29"	1415
	"2010"	"2010"	"January"	"1"	"Massachusetts"	"25"	"30-34 years"	"30-34"	1666
	"2010"	"2010"	"January"	"1"	"Massachusetts"	"25"	"35-39 years"	"35-39"	1052
	"2010"	"2010"	"January"	"1"	"Massachusetts"	"25"	"40-44 years"	"40-44"	247
	"2010"	"2010"	"January"	"1"	"Massachusetts"	"25"	"45-49 years"	"45-49"	13
	"2010"	"2010"	"January"	"1"	"Michigan"	"26"	"Under 15 years"	"15"	10
	"2010"	"2010"	"January"	"1"	"Michigan"	"26"	"15-19 years"	"15-19"	977
	"2010"	"2010"	"January"	"1"	"Michigan"	"26"	"20-24 years"	"20-24"	2255
	"2010"	"2010"	"January"	"1"	"Michigan"	"26"	"25-29 years"	"25-29"	2579
	"2010"	"2010"	"January"	"1"	"Michigan"	"26"	"30-34 years"	"30-34"	2061
	"2010"	"2010"	"January"	"1"	"Michigan"	"26"	"35-39 years"	"35-39"	958
	"2010"	"2010"	"January"	"1"	"Michigan"	"26"	"40-44 years"	"40-44"	232
	"2010"	"2010"	"January"	"1"	"Michigan"	"26"	"45-49 years"	"45-49"	11
	"2010"	"2010"	"January"	"1"	"Minnesota"	"27"	"15-19 years"	"15-19"	326
	"2010"	"2010"	"January"	"1"	"Minnesota"	"27"	"20-24 years"	"20-24"	1130
	"2010"	"2010"	"January"	"1"	"Minnesota"	"27"	"25-29 years"	"25-29"	1718
	"2010"	"2010"	"January"	"1"	"Minnesota"	"27"	"30-34 years"	"30-34"	1487
	"2010"	"2010"	"January"	"1"	"Minnesota"	"27"	"35-39 years"	"35-39"	601
	"2010"	"2010"	"January"	"1"	"Minnesota"	"27"	"40-44 years"	"40-44"	152
	"2010"	"2010"	"January"	"1"	"Minnesota"	"27"	"45-49 years"	"45-49"	10
	"2010"	"2010"	"January"	"1"	"Mississippi"	"28"	"Under 15 years"	"15"	10
	"2010"	"2010"	"January"	"1"	"Mississippi"	"28"	"15-19 years"	"15-19"	562
	"2010"	"2010"	"January"	"1"	"Mississippi"	"28"	"20-24 years"	"20-24"	1100
	"2010"	"2010"	"January"	"1"	"Mississippi"	"28"	"25-29 years"	"25-29"	988
	"2010"	"2010"	"January"	"1"	"Mississippi"	"28"	"30-34 years"	"30-34"	502
	"2010"	"2010"	"January"	"1"	"Mississippi"	"28"	"35-39 years"	"35-39"	197
	"2010"	"2010"	"January"	"1"	"Mississippi"	"28"	"40-44 years"	"40-44"	46
	"2010"	"2010"	"January"	"1"	"Missouri"	"29"	"15-19 years"	"15-19"	632
	"2010"	"2010"	"January"	"1"	"Missouri"	"29"	"20-24 years"	"20-24"	1801
	"2010"	"2010"	"January"	"1"	"Missouri"	"29"	"25-29 years"	"25-29"	1834
	"2010"	"2010"	"January"	"1"	"Missouri"	"29"	"30-34 years"	"30-34"	1292
	"2010"	"2010"	"January"	"1"	"Missouri"	"29"	"35-39 years"	"35-39"	530
	"2010"	"2010"	"January"	"1"	"Missouri"	"29"	"40-44 years"	"40-44"	106
	"2010"	"2010"	"January"	"1"	"Montana"	"30"	"15-19 years"	"15-19"	104
	"2010"	"2010"	"January"	"1"	"Montana"	"30"	"20-24 years"	"20-24"	264
	"2010"	"2010"	"January"	"1"	"Montana"	"30"	"25-29 years"	"25-29"	276
	"2010"	"2010"	"January"	"1"	"Montana"	"30"	"30-34 years"	"30-34"	202
	"2010"	"2010"	"January"	"1"	"Montana"	"30"	"35-39 years"	"35-39"	94
	"2010"	"2010"	"January"	"1"	"Montana"	"30"	"40-44 years"	"40-44"	23
	"2010"	"2010"	"January"	"1"	"Nebraska"	"31"	"15-19 years"	"15-19"	197
	"2010"	"2010"	"January"	"1"	"Nebraska"	"31"	"20-24 years"	"20-24"	487
	"2010"	"2010"	"January"	"1"	"Nebraska"	"31"	"25-29 years"	"25-29"	653
	"2010"	"2010"	"January"	"1"	"Nebraska"	"31"	"30-34 years"	"30-34"	444
	"2010"	"2010"	"January"	"1"	"Nebraska"	"31"	"35-39 years"	"35-39"	152
	"2010"	"2010"	"January"	"1"	"Nebraska"	"31"	"40-44 years"	"40-44"	35
	"2010"	"2010"	"January"	"1"	"Nevada"	"32"	"15-19 years"	"15-19"	317
	"2010"	"2010"	"January"	"1"	"Nevada"	"32"	"20-24 years"	"20-24"	665
	"2010"	"2010"	"January"	"1"	"Nevada"	"32"	"25-29 years"	"25-29"	868
	"2010"	"2010"	"January"	"1"	"Nevada"	"32"	"30-34 years"	"30-34"	637
	"2010"	"2010"	"January"	"1"	"Nevada"	"32"	"35-39 years"	"35-39"	307
	"2010"	"2010"	"January"	"1"	"Nevada"	"32"	"40-44 years"	"40-44"	68
	"2010"	"2010"	"January"	"1"	"New Hampshire"	"33"	"15-19 years"	"15-19"	62
	"2010"	"2010"	"January"	"1"	"New Hampshire"	"33"	"20-24 years"	"20-24"	223
	"2010"	"2010"	"January"	"1"	"New Hampshire"	"33"	"25-29 years"	"25-29"	261
	"2010"	"2010"	"January"	"1"	"New Hampshire"	"33"	"30-34 years"	"30-34"	295
	"2010"	"2010"	"January"	"1"	"New Hampshire"	"33"	"35-39 years"	"35-39"	152
	"2010"	"2010"	"January"	"1"	"New Hampshire"	"33"	"40-44 years"	"40-44"	32
	"2010"	"2010"	"January"	"1"	"New Jersey"	"34"	"15-19 years"	"15-19"	541
	"2010"	"2010"	"January"	"1"	"New Jersey"	"34"	"20-24 years"	"20-24"	1570
	"2010"	"2010"	"January"	"1"	"New Jersey"	"34"	"25-29 years"	"25-29"	2186
	"2010"	"2010"	"January"	"1"	"New Jersey"	"34"	"30-34 years"	"30-34"	2570
	"2010"	"2010"	"January"	"1"	"New Jersey"	"34"	"35-39 years"	"35-39"	1384
	"2010"	"2010"	"January"	"1"	"New Jersey"	"34"	"40-44 years"	"40-44"	338
	"2010"	"2010"	"January"	"1"	"New Jersey"	"34"	"45-49 years"	"45-49"	32
	"2010"	"2010"	"January"	"1"	"New Mexico"	"35"	"15-19 years"	"15-19"	330
	"2010"	"2010"	"January"	"1"	"New Mexico"	"35"	"20-24 years"	"20-24"	719
	"2010"	"2010"	"January"	"1"	"New Mexico"	"35"	"25-29 years"	"25-29"	584
	"2010"	"2010"	"January"	"1"	"New Mexico"	"35"	"30-34 years"	"30-34"	407
	"2010"	"2010"	"January"	"1"	"New Mexico"	"35"	"35-39 years"	"35-39"	193
	"2010"	"2010"	"January"	"1"	"New Mexico"	"35"	"40-44 years"	"40-44"	50
	"2010"	"2010"	"January"	"1"	"New York"	"36"	"Under 15 years"	"15"	17
	"2010"	"2010"	"January"	"1"	"New York"	"36"	"15-19 years"	"15-19"	1329
	"2010"	"2010"	"January"	"1"	"New York"	"36"	"20-24 years"	"20-24"	4027
	"2010"	"2010"	"January"	"1"	"New York"	"36"	"25-29 years"	"25-29"	5125
	"2010"	"2010"	"January"	"1"	"New York"	"36"	"30-34 years"	"30-34"	5131
	"2010"	"2010"	"January"	"1"	"New York"	"36"	"35-39 years"	"35-39"	3033
	"2010"	"2010"	"January"	"1"	"New York"	"36"	"40-44 years"	"40-44"	798
	"2010"	"2010"	"January"	"1"	"New York"	"36"	"45-49 years"	"45-49"	75
	"2010"	"2010"	"January"	"1"	"North Carolina"	"37"	"Under 15 years"	"15"	18
	"2010"	"2010"	"January"	"1"	"North Carolina"	"37"	"15-19 years"	"15-19"	1124
	"2010"	"2010"	"January"	"1"	"North Carolina"	"37"	"20-24 years"	"20-24"	2845
	"2010"	"2010"	"January"	"1"	"North Carolina"	"37"	"25-29 years"	"25-29"	2680
	"2010"	"2010"	"January"	"1"	"North Carolina"	"37"	"30-34 years"	"30-34"	2220
	"2010"	"2010"	"January"	"1"	"North Carolina"	"37"	"35-39 years"	"35-39"	1128
	"2010"	"2010"	"January"	"1"	"North Carolina"	"37"	"40-44 years"	"40-44"	216
	"2010"	"2010"	"January"	"1"	"North Carolina"	"37"	"45-49 years"	"45-49"	17
	"2010"	"2010"	"January"	"1"	"North Dakota"	"38"	"15-19 years"	"15-19"	58
	"2010"	"2010"	"January"	"1"	"North Dakota"	"38"	"20-24 years"	"20-24"	166
	"2010"	"2010"	"January"	"1"	"North Dakota"	"38"	"25-29 years"	"25-29"	217
	"2010"	"2010"	"January"	"1"	"North Dakota"	"38"	"30-34 years"	"30-34"	146
	"2010"	"2010"	"January"	"1"	"North Dakota"	"38"	"35-39 years"	"35-39"	58
	"2010"	"2010"	"January"	"1"	"North Dakota"	"38"	"40-44 years"	"40-44"	10
	"2010"	"2010"	"January"	"1"	"Ohio"	"39"	"15-19 years"	"15-19"	1176
	"2010"	"2010"	"January"	"1"	"Ohio"	"39"	"20-24 years"	"20-24"	3035
	"2010"	"2010"	"January"	"1"	"Ohio"	"39"	"25-29 years"	"25-29"	3165
	"2010"	"2010"	"January"	"1"	"Ohio"	"39"	"30-34 years"	"30-34"	2363
	"2010"	"2010"	"January"	"1"	"Ohio"	"39"	"35-39 years"	"35-39"	1092
	"2010"	"2010"	"January"	"1"	"Ohio"	"39"	"40-44 years"	"40-44"	236
	"2010"	"2010"	"January"	"1"	"Ohio"	"39"	"45-49 years"	"45-49"	11
	"2010"	"2010"	"January"	"1"	"Oklahoma"	"40"	"15-19 years"	"15-19"	579
	"2010"	"2010"	"January"	"1"	"Oklahoma"	"40"	"20-24 years"	"20-24"	1376
	"2010"	"2010"	"January"	"1"	"Oklahoma"	"40"	"25-29 years"	"25-29"	1252
	"2010"	"2010"	"January"	"1"	"Oklahoma"	"40"	"30-34 years"	"30-34"	718
	"2010"	"2010"	"January"	"1"	"Oklahoma"	"40"	"35-39 years"	"35-39"	300
	"2010"	"2010"	"January"	"1"	"Oklahoma"	"40"	"40-44 years"	"40-44"	61
	"2010"	"2010"	"January"	"1"	"Oregon"	"41"	"15-19 years"	"15-19"	285
	"2010"	"2010"	"January"	"1"	"Oregon"	"41"	"20-24 years"	"20-24"	840
	"2010"	"2010"	"January"	"1"	"Oregon"	"41"	"25-29 years"	"25-29"	1058
	"2010"	"2010"	"January"	"1"	"Oregon"	"41"	"30-34 years"	"30-34"	831
	"2010"	"2010"	"January"	"1"	"Oregon"	"41"	"35-39 years"	"35-39"	399
	"2010"	"2010"	"January"	"1"	"Oregon"	"41"	"40-44 years"	"40-44"	85
	"2010"	"2010"	"January"	"1"	"Pennsylvania"	"42"	"Under 15 years"	"15"	14
	"2010"	"2010"	"January"	"1"	"Pennsylvania"	"42"	"15-19 years"	"15-19"	1077
	"2010"	"2010"	"January"	"1"	"Pennsylvania"	"42"	"20-24 years"	"20-24"	2664
	"2010"	"2010"	"January"	"1"	"Pennsylvania"	"42"	"25-29 years"	"25-29"	3163
	"2010"	"2010"	"January"	"1"	"Pennsylvania"	"42"	"30-34 years"	"30-34"	2756
	"2010"	"2010"	"January"	"1"	"Pennsylvania"	"42"	"35-39 years"	"35-39"	1313
	"2010"	"2010"	"January"	"1"	"Pennsylvania"	"42"	"40-44 years"	"40-44"	308
	"2010"	"2010"	"January"	"1"	"Pennsylvania"	"42"	"45-49 years"	"45-49"	19
	"2010"	"2010"	"January"	"1"	"Rhode Island"	"44"	"15-19 years"	"15-19"	91
	"2010"	"2010"	"January"	"1"	"Rhode Island"	"44"	"20-24 years"	"20-24"	204
	"2010"	"2010"	"January"	"1"	"Rhode Island"	"44"	"25-29 years"	"25-29"	242
	"2010"	"2010"	"January"	"1"	"Rhode Island"	"44"	"30-34 years"	"30-34"	229
	"2010"	"2010"	"January"	"1"	"Rhode Island"	"44"	"35-39 years"	"35-39"	133
	"2010"	"2010"	"January"	"1"	"Rhode Island"	"44"	"40-44 years"	"40-44"	21
	"2010"	"2010"	"January"	"1"	"South Carolina"	"45"	"Under 15 years"	"15"	12
	"2010"	"2010"	"January"	"1"	"South Carolina"	"45"	"15-19 years"	"15-19"	648
	"2010"	"2010"	"January"	"1"	"South Carolina"	"45"	"20-24 years"	"20-24"	1444
	"2010"	"2010"	"January"	"1"	"South Carolina"	"45"	"25-29 years"	"25-29"	1346
	"2010"	"2010"	"January"	"1"	"South Carolina"	"45"	"30-34 years"	"30-34"	943
	"2010"	"2010"	"January"	"1"	"South Carolina"	"45"	"35-39 years"	"35-39"	429
	"2010"	"2010"	"January"	"1"	"South Carolina"	"45"	"40-44 years"	"40-44"	95
	"2010"	"2010"	"January"	"1"	"South Dakota"	"46"	"15-19 years"	"15-19"	80
	"2010"	"2010"	"January"	"1"	"South Dakota"	"46"	"20-24 years"	"20-24"	245
	"2010"	"2010"	"January"	"1"	"South Dakota"	"46"	"25-29 years"	"25-29"	342
	"2010"	"2010"	"January"	"1"	"South Dakota"	"46"	"30-34 years"	"30-34"	177
	"2010"	"2010"	"January"	"1"	"South Dakota"	"46"	"35-39 years"	"35-39"	67
	"2010"	"2010"	"January"	"1"	"South Dakota"	"46"	"40-44 years"	"40-44"	16
